Ch1,Ch2,Ch3,Ch4,Label
-91.79210451245308,43.08364748954773,8.497052699327469,136.07251998782158,rest
34.94562518596649,97.4169140458107,22.97794532775879,-57.20550972223282,rest
44.041061878204346,111.65845307707787,10.651235073804855,-44.2804154753685,rest
-89.63792213797569,43.44267788529396,4.069011151790619,144.44989588856697,rest
-19.028610974550247,73.00284713506699,11.967679858207703,17.472812592983246,rest
73.36187753081322,125.18193131685257,18.07119658589363,-90.47565972805023,rest
-56.487448930740356,64.50579443573952,7.419961512088776,104.23849156498909,rest
-70.13060396909714,52.65779137611389,5.265779137611389,90.23630613088608,rest
67.25836080312729,117.64229300618172,21.422146946191788,-97.65626764297485,rest
1.7951519787311554,93.10854929685593,7.0609311163425446,25.251804500818253,rest
-96.93820685148239,43.80170828104019,6.5822239220142365,140.73991513252258,rest
31.83402842283249,98.25465163588524,13.643155038356781,-62.231935262680054,rest
41.76720270514488,109.62394750118256,22.49923813343048,-47.63136583566666,rest
-81.2605462372303,51.10199299454689,-1.6754751801490784,143.49248149991035,rest
-27.046956479549408,68.93383598327637,8.257699102163315,10.172527879476547,rest
71.80607914924622,126.6180528998375,15.079276621341705,-91.79210451245308,rest
-54.572620153427124,60.915490478277206,3.709980756044388,98.13497483730316,rest
-80.90151584148407,48.34942662715912,28.363401263952255,79.10636386275291,rest
81.2605462372303,125.30160811543465,-4.906748741865158,-77.31121188402176,rest
3.590303957462311,89.99695253372192,9.933174282312393,33.150473207235336,rest
-98.25465163588524,40.21140432357788,1.6754751801490784,131.88383203744888,rest
35.184978783130646,98.37432843446732,17.35313579440117,-55.769388139247894,rest
52.17908418178558,115.72746422886848,17.831842988729477,-39.85237392783165,rest
-96.45949965715408,45.95589065551758,4.547718346118927,131.64447844028473,rest
-17.472812592983246,70.8486647605896,17.592489391565323,27.286310076713562,rest
74.07993832230568,119.91615217924118,14.720246225595474,-95.8611156642437,rest
-55.88906493782997,60.79581367969513,2.6328895688056946,104.35816836357117,rest
-76.95218148827553,47.15265864133835,8.736406296491623,91.07404372096062,rest
67.97642159461975,117.04390901327133,21.422146946191788,-96.45949965715408,rest
7.419961512088776,94.18564048409462,4.667395144701004,29.560169249773026,rest
-102.32366278767586,40.33108112215996,5.983839929103851,135.11510559916496,rest
34.466917991638184,96.339822858572,15.797337412834167,-55.05132734775543,rest
42.96397069096565,107.11073473095894,26.5682492852211,-53.25617536902428,rest
-83.53440541028976,48.82813382148743,-14.121862232685089,150.43373581767082,rest
-22.259884536266327,71.32737195491791,8.616729497909546,20.10570216178894,rest
72.16510954499245,123.86548653244972,24.414066910743713,-91.31339731812477,rest
-50.26425540447235,64.14676403999329,4.42804154753685,96.339822858572,rest
-69.2928663790226,45.95589065551758,9.334790289402008,96.81853005290031,rest
65.1041784286499,115.48811063170433,21.30247014760971,-94.66434767842293,rest
0.7180607914924622,86.88535577058792,10.770911872386932,30.278230041265488,rest
-94.42499408125877,41.40817230939865,6.223193526268005,142.41539031267166,rest
32.55208921432495,97.77594444155693,13.28412464261055,-52.538114577531815,rest
48.947810620069504,110.10265469551086,15.917014211416245,-44.75912266969681,rest
-90.23630613088608,43.92138507962227,1.7951519787311554,143.13345110416412,rest
-25.73051169514656,71.68640235066414,5.265779137611389,13.164447844028473,rest
73.84058472514153,118.95873779058456,20.46473255753517,-85.56891098618507,rest
-51.341346591711044,60.07775288820267,5.265779137611389,99.93012681603432,rest
-69.89125037193298,48.469103425741196,3.1115967631340027,95.38240846991539,rest
67.13868400454521,115.72746422886848,21.182793349027634,-92.7495189011097,rest
-2.7525663673877716,88.560830950737,24.89277410507202,18.430226981639862,rest
-95.50208526849747,42.7246170938015,-15.31863021850586,145.64666387438774,rest
28.842108458280563,92.03145810961723,12.566063851118088,-51.93973058462143,rest
46.67395144701004,105.1959059536457,24.294390112161636,-45.35750666260719,rest
-85.9279413819313,45.237829864025116,3.590303957462311,144.92860308289528,rest
